date,order_id,customer_id,beverage,Cost Price,Selling Price
"Thursday, October 12, 2023",1017980,169,CitrusSplash,261.272,218.7216
"Tuesday, September 05, 2023",1010250,35,MintCooler,263.52,218.7216
"Tuesday, December 26, 2023",1010704,887,MintCooler,281.504,218.7216
"Saturday, January 14, 2023",1013101,926,MintCooler,282.628,218.7216
"Saturday, October 07, 2023",1013499,1744,TropicalTwist,282.628,218.7216
"Monday, December 04, 2023",1003658,2793,PeachPunch,62.48,218.7692
"Friday, August 25, 2023",1001929,1929,TropicalTwist,135.8592,218.7952
"Monday, May 22, 2023",1003497,1728,TropicalTwist,278.8416,218.8368
"Tuesday, May 30, 2023",1003036,703,PeachPunch,34.1632,218.868
"Friday, July 07, 2023",1003169,639,MangoBliss,251.9808,219.0084
"Saturday, August 19, 2023",1007760,2426,MintCooler,21,219.1698
"Monday, June 12, 2023",1006583,2663,FizzBerry,28.116,219.1698
"Friday, July 14, 2023",1012539,10,PeachPunch,42.632,219.1698
"Saturday, February 04, 2023",1009646,2533,FizzBerry,75.228,219.1698
"Thursday, June 22, 2023",1011203,706,LemonZest,84.22,219.1698
"Friday, January 20, 2023",1019509,100,ChocoDelight,92.088,219.1698
"Monday, January 02, 2023",1015161,2517,TropicalTwist,95.46,219.1698
"Monday, June 05, 2023",1007310,1207,MintCooler,97.996,219.1698
"Tuesday, June 13, 2023",1012713,1369,FizzBerry,98.832,219.1698
"Monday, September 04, 2023",1011606,435,MangoBliss,107.824,219.1698
"Saturday, January 14, 2023",1006688,787,TropicalTwist,109.572,219.1698
"Friday, December 29, 2023",1018251,1848,MintCooler,117.94,219.1698
"Thursday, September 14, 2023",1016781,2315,TropicalTwist,119.064,219.1698
"Tuesday, January 31, 2023",1017245,2675,TropicalTwist,125.808,219.1698
"Saturday, September 30, 2023",1010687,1875,TropicalTwist,137.048,219.1698
"Wednesday, October 25, 2023",1014697,1499,MintCooler,152.784,219.1698
"Sunday, October 15, 2023",1018164,2735,MintCooler,167.396,219.1698
"Tuesday, October 17, 2023",1014147,413,MintCooler,169.644,219.1698
"Saturday, December 16, 2023",1014234,473,ChocoDelight,183.132,219.1698
"Monday, May 22, 2023",1006897,961,GingerFizz,194.848,219.1698
"Tuesday, April 18, 2023",1014276,1894,ChocoDelight,216.852,219.1698
"Thursday, October 26, 2023",1011463,2534,ChocoDelight,258.44,219.1698
"Wednesday, March 08, 2023",1001790,1790,FizzBerry,235.712,219.21952
"Thursday, June 01, 2023",1004966,997,MintCooler,23.8304,219.2684
"Tuesday, September 26, 2023",1002093,2093,FizzBerry,246.1984,219.31104
"Sunday, March 12, 2023",1002132,2132,TropicalTwist,224.7008,219.36928
"Tuesday, August 15, 2023",1005887,264,BerryBlast,68.352,219.43872
"Wednesday, March 15, 2023",1002393,2393,CitrusSplash,50.624,219.596
"Friday, July 21, 2023",1008489,1990,FizzBerry,49.74,219.618
"Wednesday, May 31, 2023",1008640,951,ChocoDelight,51.772,219.618
"Thursday, January 12, 2023",1010812,470,PeachPunch,72.396,219.618
"Wednesday, February 08, 2023",1012129,1939,PeachPunch,73.52,219.618
"Thursday, September 21, 2023",1018256,1476,PeachPunch,92.628,219.618
"Wednesday, April 19, 2023",1013753,1376,ChocoDelight,94.876,219.618
"Monday, November 13, 2023",1013858,94,MintCooler,101.62,219.618
"Saturday, November 04, 2023",1006072,2813,MintCooler,118.784,219.618
"Sunday, June 25, 2023",1006568,260,MangoBliss,120.64,219.618
"Thursday, September 28, 2023",1017620,680,TropicalTwist,136.464,219.618
"Friday, August 11, 2023",1016212,2325,MintCooler,142.084,219.618
"Sunday, June 04, 2023",1011075,1808,MangoBliss,169.06,219.618
"Monday, May 01, 2023",1008771,222,CitrusSplash,175.496,219.618
"Thursday, August 31, 2023",1011222,977,LemonZest,181.424,219.618
"Monday, July 10, 2023",1017474,1076,ChocoDelight,207.276,219.618
"Thursday, September 28, 2023",1012202,2798,GingerFizz,245.492,219.618
"Friday, December 08, 2023",1019705,2224,GingerFizz,247.74,219.618
"Wednesday, May 03, 2023",1012468,1327,TropicalTwist,249.988,219.618
"Friday, June 09, 2023",1012657,2209,PeachPunch,274.716,219.618
"Tuesday, July 25, 2023",1001513,1513,MangoBliss,6.0288,219.61888
"Wednesday, July 12, 2023",1003349,1786,LemonZest,275.5104,219.6532
"Friday, November 10, 2023",1002931,1591,TropicalTwist,100.224,219.6844
"Saturday, March 25, 2023",1001373,1373,MangoBliss,377.678592,219.84768
"Monday, May 29, 2023",1005273,1479,TropicalTwist,228.3808,219.856
"Friday, September 29, 2023",1001885,1885,MangoBliss,204.2752,220.0432
"Friday, June 16, 2023",1007887,401,FizzBerry,23.604,220.0662
"Tuesday, January 10, 2023",1007064,2697,TropicalTwist,56.216,220.0662
"Sunday, May 21, 2023",1018113,41,FizzBerry,71.812,220.0662
"Friday, November 10, 2023",1017522,1962,FizzBerry,92.044,220.0662
"Saturday, January 14, 2023",1013933,979,ChocoDelight,96.54,220.0662
"Friday, June 30, 2023",1006288,2646,CitrusSplash,106.14,220.0662
"Sunday, November 05, 2023",1012670,656,CitrusSplash,119.02,220.0662
"Tuesday, August 22, 2023",1013881,2057,LemonZest,129.136,220.0662
"Sunday, July 09, 2023",1011502,2361,MintCooler,143.748,220.0662
"Tuesday, October 31, 2023",1009589,249,ChocoDelight,216.808,220.0662
"Monday, June 19, 2023",1015590,2545,MangoBliss,268.512,220.0662
"Sunday, July 09, 2023",1001507,1507,MintCooler,400.661952,220.08064
"Thursday, November 02, 2023",1019429,414,BerryBlast,213.544,220.15584
"Sunday, August 06, 2023",1015691,323,BerryBlast,264.124,220.15584
"Monday, December 04, 2023",1004156,834,TropicalTwist,87.008,220.1732
"Wednesday, August 09, 2023",1002773,2773,MintCooler,218.0288,220.272
"Wednesday, June 28, 2023",1002841,2841,CitrusSplash,246.4448,220.402
"Wednesday, March 22, 2023",1003739,624,LemonZest,31.4304,220.5008
"Sunday, January 08, 2023",1003256,2447,BerryBlast,189.8464,220.5008
"Sunday, August 20, 2023",1007519,1881,LemonZest,13.356,220.5144
"Friday, September 01, 2023",1007797,1691,MintCooler,32.364,220.5144
"Saturday, March 18, 2023",1005760,1631,TropicalTwist,32.784,220.5144
"Friday, September 15, 2023",1018535,1247,TropicalTwist,44.252,220.5144
"Monday, July 31, 2023",1013543,1053,MintCooler,54.368,220.5144
"Friday, March 24, 2023",1011349,1363,ChocoDelight,56.616,220.5144
"Saturday, August 19, 2023",1013896,2389,MangoBliss,62.236,220.5144
"Wednesday, April 05, 2023",1015972,1650,TropicalTwist,73.476,220.5144
"Tuesday, November 14, 2023",1006211,1662,MangoBliss,77.036,220.5144
"Monday, February 06, 2023",1008601,2465,CitrusSplash,88.088,220.5144
"Sunday, October 15, 2023",1015132,2111,GingerFizz,107.196,220.5144
"Saturday, January 21, 2023",1007685,1309,ChocoDelight,108.84,220.5144
"Thursday, July 06, 2023",1007359,1784,ChocoDelight,112.04,220.5144
"Thursday, December 28, 2023",1018044,1336,MangoBliss,119.56,220.5144
"Friday, August 18, 2023",1009799,299,MintCooler,130.8,220.5144
"Friday, May 26, 2023",1012105,828,CitrusSplash,151.032,220.5144
"Sunday, December 10, 2023",1018131,1395,MintCooler,151.032,220.5144
"Monday, October 23, 2023",1009686,1275,LemonZest,166.768,220.5144
"Monday, October 30, 2023",1015597,2423,TropicalTwist,209.48,220.5144
"Sunday, June 04, 2023",1019388,1540,GingerFizz,221.844,220.5144
"Tuesday, September 26, 2023",1013663,1029,LemonZest,226.34,220.5144
"Sunday, January 01, 2023",1018673,1052,TropicalTwist,230.836,220.5144
"Saturday, January 28, 2023",1018426,1613,PeachPunch,249.944,220.5144
"Sunday, November 05, 2023",1018868,1424,MintCooler,273.548,220.5144
"Wednesday, March 29, 2023",1011120,2734,PeachPunch,275.796,220.5144
"Friday, October 13, 2023",1016160,1614,ChocoDelight,288.16,220.5144
"Sunday, April 23, 2023",1003238,695,MintCooler,206.816,220.5996
"Saturday, July 15, 2023",1004791,2143,ChocoDelight,218.6624,220.6412
"Wednesday, November 29, 2023",1001299,1299,FizzBerry,422.07552,220.70048
"Wednesday, September 13, 2023",1002279,2279,LemonZest,49.6096,220.714
"Sunday, July 16, 2023",1001848,1848,MangoBliss,172.8672,220.77952
"Wednesday, August 30, 2023",1002684,2684,GingerFizz,87.9264,220.8128
"Saturday, July 22, 2023",1004318,1241,CitrusSplash,59.8016,220.8284
"Friday, June 23, 2023",1001403,1403,BerryBlast,508.103808,220.85856
"Tuesday, December 26, 2023",1005460,2726,PeachPunch,33.784,220.87296
"Thursday, November 02, 2023",1002138,2138,TropicalTwist,252.9504,220.96256
"Monday, July 17, 2023",1006500,1547,FizzBerry,0.748,220.9626
"Friday, April 14, 2023",1006651,2171,GingerFizz,3.924,220.9626
"Monday, January 09, 2023",1008344,697,FizzBerry,4.996,220.9626
"Sunday, November 05, 2023",1012173,1025,GingerFizz,48.164,220.9626
"Friday, November 03, 2023",1012196,2439,TropicalTwist,48.164,220.9626
"Tuesday, February 28, 2023",1012628,1438,PeachPunch,57.156,220.9626
"Sunday, December 10, 2023",1013336,1012,PeachPunch,63.9,220.9626
"Tuesday, May 09, 2023",1007366,2421,LemonZest,103.912,220.9626
"Saturday, November 11, 2023",1007268,959,CitrusSplash,115.824,220.9626
"Saturday, March 04, 2023",1019746,856,MintCooler,120.1,220.9626
"Friday, December 29, 2023",1012833,420,MintCooler,124.596,220.9626
"Wednesday, May 31, 2023",1013010,1865,GingerFizz,127.968,220.9626
"Sunday, July 23, 2023",1015032,1047,MangoBliss,136.96,220.9626
"Saturday, January 14, 2023",1007800,1335,GingerFizz,149.644,220.9626
"Thursday, March 30, 2023",1012574,414,MangoBliss,192.036,220.9626
"Saturday, September 09, 2023",1019338,2032,MintCooler,199.904,220.9626
"Wednesday, April 05, 2023",1018613,670,TropicalTwist,250.484,220.9626
"Sunday, July 23, 2023",1009806,2557,MintCooler,259.476,220.9626
"Friday, February 24, 2023",1002079,2079,MangoBliss,251.2288,221.09984
"Sunday, March 26, 2023",1002832,2832,ChocoDelight,101.5648,221.3432
"Tuesday, October 10, 2023",1008239,1551,ChocoDelight,9.66,221.4108
"Saturday, April 08, 2023",1007371,2684,ChocoDelight,14.596,221.4108
"Thursday, August 24, 2023",1006182,2533,CitrusSplash,21.696,221.4108
"Thursday, July 13, 2023",1013513,1884,MintCooler,44.208,221.4108
"Wednesday, September 06, 2023",1015793,1146,MintCooler,55.448,221.4108
"Wednesday, October 25, 2023",1015234,842,MintCooler,65.564,221.4108
"Tuesday, January 24, 2023",1008620,348,MangoBliss,75.924,221.4108
"Friday, July 07, 2023",1018122,918,FizzBerry,91.416,221.4108
"Friday, October 20, 2023",1005869,2137,GingerFizz,112.452,221.4108
"Tuesday, June 20, 2023",1018298,162,GingerFizz,115.02,221.4108
"Monday, September 18, 2023",1007166,1581,ChocoDelight,120.4,221.4108
"Friday, April 07, 2023",1011029,19,ChocoDelight,126.26,221.4108
"Friday, May 19, 2023",1014236,1940,PeachPunch,138.624,221.4108
"Saturday, May 27, 2023",1012069,2593,TropicalTwist,164.476,221.4108
"Wednesday, December 13, 2023",1016872,356,PeachPunch,258.892,221.4108
"Friday, September 08, 2023",1014875,1114,MangoBliss,261.14,221.4108
"Wednesday, March 01, 2023",1002808,2808,ChocoDelight,98.496,221.4576
"Friday, August 18, 2023",1004315,1590,TropicalTwist,175.8176,221.4888
"Friday, December 01, 2023",1002954,719,PeachPunch,271.9648,221.4888
"Wednesday, November 29, 2023",1014461,9,BerryBlast,116.36,221.59008
"Monday, February 20, 2023",1010064,2484,BerryBlast,181.552,221.59008
"Sunday, September 17, 2023",1002958,860,CitrusSplash,195.0528,221.6188
"Saturday, March 18, 2023",1004518,2677,BerryBlast,199.3568,221.6604
"Saturday, June 10, 2023",1004664,1237,LemonZest,399.936,221.702
"Friday, February 03, 2023",1001420,1420,FizzBerry,692.475456,221.71968
"Friday, December 29, 2023",1001477,1477,TropicalTwist,550.178112,221.76544
"Friday, December 01, 2023",1005215,2526,LemonZest,26.448,221.7748
"Monday, December 18, 2023",1006473,1355,MintCooler,44.792,221.859
"Wednesday, November 15, 2023",1015478,228,ChocoDelight,51.492,221.859
"Sunday, July 02, 2023",1015346,162,MintCooler,54.864,221.859
"Friday, September 22, 2023",1011632,2020,GingerFizz,61.608,221.859
"Saturday, April 08, 2023",1008588,2402,CitrusSplash,63.644,221.859
"Saturday, January 07, 2023",1017846,1919,MangoBliss,76.22,221.859
"Sunday, December 17, 2023",1013548,1912,PeachPunch,90.832,221.859
"Friday, November 03, 2023",1008093,837,TropicalTwist,104.348,221.859
"Saturday, June 24, 2023",1008549,1243,GingerFizz,115.52,221.859
"Tuesday, November 21, 2023",1015462,2620,FizzBerry,138.04,221.859
"Thursday, June 15, 2023",1014105,706,CitrusSplash,141.412,221.859
"Wednesday, May 03, 2023",1015939,732,FizzBerry,168.388,221.859
"Saturday, October 28, 2023",1017775,1735,CitrusSplash,175.132,221.859
"Monday, May 29, 2023",1019640,1188,MintCooler,180.752,221.859
"Sunday, September 03, 2023",1012660,2236,ChocoDelight,243.696,221.859
"Thursday, February 16, 2023",1014590,911,FizzBerry,289.78,221.859
"Thursday, February 16, 2023",1001792,1792,ChocoDelight,245.8528,221.92768
"Monday, November 13, 2023",1001188,1188,FizzBerry,654.672,221.94848
"Friday, March 17, 2023",1001414,1414,TropicalTwist,391.73568,222.05248
"Sunday, April 23, 2023",1004559,2058,GingerFizz,14.0352,222.0608
"Saturday, December 02, 2023",1002211,2211,LemonZest,167.5744,222.2636
"Tuesday, November 28, 2023",1003357,911,CitrusSplash,258.6528,222.274
"Friday, February 10, 2023",1006330,296,LemonZest,30.48,222.3072
"Thursday, April 06, 2023",1008343,1989,FizzBerry,59.632,222.3072
"Tuesday, November 14, 2023",1009110,2517,PeachPunch,78.256,222.3072
"Wednesday, July 05, 2023",1019179,2626,FizzBerry,89.124,222.3072
"Tuesday, May 30, 2023",1016459,266,ChocoDelight,114.976,222.3072
"Thursday, November 23, 2023",1019399,1412,MintCooler,131.836,222.3072
"Wednesday, August 16, 2023",1015278,1240,FizzBerry,155.44,222.3072
"Saturday, April 01, 2023",1015725,841,GingerFizz,163.308,222.3072
"Thursday, December 21, 2023",1013343,1272,GingerFizz,166.68,222.3072
"Friday, March 24, 2023",1012014,1626,MintCooler,208.268,222.3072
"Tuesday, July 18, 2023",1014266,456,ChocoDelight,218.384,222.3072
"Wednesday, November 01, 2023",1017797,488,PeachPunch,222.88,222.3072
"Wednesday, October 11, 2023",1018510,1161,MintCooler,235.244,222.3072
"Saturday, July 08, 2023",1014713,2488,GingerFizz,248.732,222.3072
"Thursday, December 28, 2023",1010358,2842,LemonZest,274.584,222.3072
"Tuesday, August 01, 2023",1018213,987,PeachPunch,283.576,222.3072
"Wednesday, July 12, 2023",1003118,475,PeachPunch,611.22304,222.404
"Tuesday, July 04, 2023",1002512,2512,CitrusSplash,71.4912,222.4768
"Friday, February 24, 2023",1000954,954,GingerFizz,296.40384,222.519648
"Monday, June 26, 2023",1002860,806,GingerFizz,239.4176,222.7212
"Saturday, April 01, 2023",1006703,705,LemonZest,3.744,222.7554
"Tuesday, January 03, 2023",1007266,345,GingerFizz,11.032,222.7554
"Tuesday, October 17, 2023",1015847,585,MangoBliss,55.944,222.7554
"Friday, September 08, 2023",1017076,2149,CitrusSplash,58.192,222.7554
"Monday, July 17, 2023",1011304,503,ChocoDelight,62.688,222.7554
"Friday, August 18, 2023",1015110,1477,CitrusSplash,64.936,222.7554
"Tuesday, January 24, 2023",1013313,108,ChocoDelight,86.292,222.7554
"Sunday, April 23, 2023",1011937,1835,CitrusSplash,88.54,222.7554
"Friday, November 10, 2023",1010467,1651,PeachPunch,91.912,222.7554
"Friday, July 14, 2023",1010561,421,MangoBliss,95.284,222.7554
"Friday, June 09, 2023",1010427,2723,ChocoDelight,98.656,222.7554
"Thursday, December 28, 2023",1010341,1585,CitrusSplash,112.144,222.7554
"Sunday, September 24, 2023",1019839,2363,MintCooler,136.872,222.7554
"Saturday, June 03, 2023",1008425,935,MintCooler,139.956,222.7554
"Saturday, April 22, 2023",1016419,590,MintCooler,143.616,222.7554
"Wednesday, July 12, 2023",1016427,2100,FizzBerry,181.832,222.7554
"Friday, June 23, 2023",1018720,798,GingerFizz,208.808,222.7554
"Thursday, September 14, 2023",1015279,565,PeachPunch,215.552,222.7554
"Monday, March 13, 2023",1014299,370,PeachPunch,236.908,222.7554
"Tuesday, November 07, 2023",1017413,954,GingerFizz,238.032,222.7554
"Thursday, May 11, 2023",1014259,2699,FizzBerry,239.156,222.7554
"Sunday, July 30, 2023",1009742,316,MintCooler,242.528,222.7554
"Monday, February 27, 2023",1016285,1482,PeachPunch,250.396,222.7554
"Monday, September 18, 2023",1016973,2023,MangoBliss,278.496,222.7554
"Monday, August 28, 2023",1004740,543,MangoBliss,268.1216,222.8044
"Sunday, March 05, 2023",1001687,1687,PeachPunch,226.9696,222.89696
"Wednesday, June 14, 2023",1002688,2688,BerryBlast,773.695616,222.9084
"Wednesday, May 31, 2023",1005105,1905,BerryBlast,137.5264,222.9344
"Saturday, May 13, 2023",1018909,216,BerryBlast,132.7,223.02432
"Friday, December 01, 2023",1016698,883,BerryBlast,266.456,223.02432
"Monday, September 11, 2023",1003447,1674,GingerFizz,245.5968,223.08
"Saturday, October 14, 2023",1003449,338,BerryBlast,154.3552,223.1528
"Saturday, February 04, 2023",1006647,1220,ChocoDelight,1.672,223.2036
"Friday, May 05, 2023",1006997,1983,MangoBliss,3.976,223.2036
"Saturday, December 23, 2023",1009030,989,MangoBliss,35.18,223.2036
"Friday, September 29, 2023",1011699,2097,FizzBerry,58.732,223.2036
"Thursday, March 30, 2023",1019798,892,FizzBerry,67.724,223.2036
"Friday, May 26, 2023",1007109,2757,PeachPunch,70.532,223.2036
"Monday, January 16, 2023",1016705,302,MintCooler,81.212,223.2036
"Tuesday, March 21, 2023",1009289,1120,TropicalTwist,96.556,223.2036
"Friday, April 07, 2023",1012485,782,LemonZest,109.312,223.2036
"Monday, January 30, 2023",1007041,1128,TropicalTwist,130.808,223.2036
"Monday, July 10, 2023",1010460,1831,MangoBliss,134.04,223.2036
"Friday, September 15, 2023",1009105,2557,CitrusSplash,150.504,223.2036
"Tuesday, November 21, 2023",1011268,2266,ChocoDelight,185.744,223.2036
"Tuesday, July 11, 2023",1017276,1210,LemonZest,194.736,223.2036
"Monday, March 20, 2023",1016533,774,MangoBliss,221.712,223.2036
"Tuesday, August 22, 2023",1017939,1553,LemonZest,222.836,223.2036
"Saturday, November 25, 2023",1019256,1810,ChocoDelight,222.836,223.2036
"Sunday, December 31, 2023",1015752,1441,TropicalTwist,223.96,223.2036
"Thursday, October 19, 2023",1001784,1784,MintCooler,193.2704,223.27552
"Monday, July 03, 2023",1004841,101,ChocoDelight,157.8496,223.3504
"Tuesday, May 30, 2023",1005035,2711,MintCooler,104.8544,223.4804
"Tuesday, July 04, 2023",1003891,1617,PeachPunch,174.7744,223.496
"Tuesday, August 29, 2023",1002871,24,FizzBerry,84.7072,223.6104
"Saturday, March 25, 2023",1008741,2352,TropicalTwist,24.548,223.6518
"Tuesday, December 19, 2023",1007857,576,MintCooler,34.612,223.6518
"Thursday, March 16, 2023",1018071,1419,TropicalTwist,54.776,223.6518
"Tuesday, January 10, 2023",1012386,2638,GingerFizz,55.9,223.6518
"Saturday, April 29, 2023",1006663,2815,GingerFizz,65.8,223.6518
"Tuesday, December 26, 2023",1017445,1619,FizzBerry,73.884,223.6518
"Wednesday, May 17, 2023",1008726,292,LemonZest,104.736,223.6518
"Sunday, December 24, 2023",1008339,2641,TropicalTwist,116.1,223.6518
"Tuesday, July 18, 2023",1016604,2586,MintCooler,116.596,223.6518
"Monday, December 18, 2023",1010849,366,CitrusSplash,118.844,223.6518
"Friday, November 17, 2023",1013604,2708,PeachPunch,139.076,223.6518
"Monday, June 19, 2023",1016500,1934,ChocoDelight,154.812,223.6518
"Sunday, January 01, 2023",1011537,406,MangoBliss,172.796,223.6518
"Tuesday, August 08, 2023",1014443,1769,MangoBliss,178.416,223.6518
"Friday, September 22, 2023",1018328,434,GingerFizz,202.02,223.6518
"Friday, June 09, 2023",1017654,2556,FizzBerry,209.888,223.6518
"Friday, April 28, 2023",1015745,911,CitrusSplash,237.988,223.6518
"Thursday, June 22, 2023",1013936,1757,MintCooler,250.352,223.6518
"Monday, October 09, 2023",1011019,1057,ChocoDelight,266.088,223.6518
"Thursday, January 12, 2023",1004109,421,LemonZest,60.576,223.6936
"Saturday, May 06, 2023",1004587,2473,PeachPunch,109.728,223.7092
"Saturday, November 18, 2023",1016379,598,BerryBlast,77.364,223.74144
"Saturday, December 23, 2023",1010121,2627,BerryBlast,100.968,223.74144
"Friday, August 25, 2023",1016277,2431,BerryBlast,236.972,223.74144
"Wednesday, August 02, 2023",1001363,1363,CitrusSplash,248.261376,223.7456
"Tuesday, July 04, 2023",1001424,1424,TropicalTwist,299.643072,223.80384
"Saturday, March 25, 2023",1002149,2149,MintCooler,10.976,223.82464
"Monday, March 27, 2023",1003260,1552,CitrusSplash,219.6672,223.9692
"Monday, July 17, 2023",1002701,2701,PeachPunch,54.5984,223.9796
"Saturday, February 25, 2023",1004101,2458,BerryBlast,254.1408,224.068
"Wednesday, May 24, 2023",1008005,1611,TropicalTwist,21.632,224.1
"Thursday, March 09, 2023",1006130,1033,GingerFizz,28.252,224.1
"Sunday, March 12, 2023",1013514,1245,GingerFizz,53.068,224.1
"Saturday, May 20, 2023",1007808,1600,MangoBliss,58.668,224.1
"Monday, December 18, 2023",1006732,737,PeachPunch,61.976,224.1
"Tuesday, September 19, 2023",1010408,1738,MangoBliss,93.532,224.1
"Monday, February 06, 2023",1007761,2827,FizzBerry,98.072,224.1
"Sunday, November 26, 2023",1005870,2609,FizzBerry,140.652,224.1
"Saturday, December 16, 2023",1012088,2355,ChocoDelight,147.484,224.1
"Thursday, August 03, 2023",1010691,1484,LemonZest,153.104,224.1
"Saturday, March 18, 2023",1012323,2843,ChocoDelight,168.84,224.1
"Thursday, October 26, 2023",1008073,1276,TropicalTwist,172.74,224.1
"Monday, April 17, 2023",1011162,2252,PeachPunch,194.692,224.1
"Sunday, June 11, 2023",1019552,1018,MintCooler,210.428,224.1
"Wednesday, July 12, 2023",1017633,2838,MintCooler,213.8,224.1
"Thursday, February 09, 2023",1012319,2019,LemonZest,221.668,224.1
"Wednesday, October 18, 2023",1014484,1547,CitrusSplash,228.412,224.1
"Tuesday, October 03, 2023",1019710,219,ChocoDelight,232.908,224.1
"Wednesday, August 23, 2023",1011034,821,LemonZest,234.032,224.1
"Monday, July 03, 2023",1019379,2124,MintCooler,250.892,224.1
"Sunday, June 11, 2023",1009558,2508,PeachPunch,264.38,224.1
"Tuesday, June 27, 2023",1019390,2713,CitrusSplash,268.876,224.1
"Sunday, January 08, 2023",1016642,1650,MintCooler,271.124,224.1
"Sunday, September 17, 2023",1018749,1565,GingerFizz,278.992,224.1
"Wednesday, January 25, 2023",1017238,464,GingerFizz,289.108,224.1
"Monday, August 07, 2023",1004666,1784,ChocoDelight,260.8128,224.2656
"Tuesday, January 03, 2023",1002778,2778,MangoBliss,84.0736,224.2708
"Tuesday, October 24, 2023",1005282,640,GingerFizz,225.1808,224.2812
"Wednesday, June 14, 2023",1002048,2048,BerryBlast,89.4144,224.3072
"Tuesday, June 13, 2023",1017630,2259,BerryBlast,133.304,224.45856
"Tuesday, March 28, 2023",1017155,327,BerryBlast,210.86,224.45856
"Wednesday, January 25, 2023",1012948,2417,BerryBlast,282.796,224.45856
"Friday, January 13, 2023",1006401,1416,LemonZest,37.564,224.5482
"Tuesday, January 31, 2023",1007401,1450,FizzBerry,37.796,224.5482
"Monday, December 04, 2023",1009329,292,MangoBliss,59.228,224.5482
"Monday, March 06, 2023",1015611,1540,LemonZest,65.972,224.5482
"Wednesday, May 10, 2023",1009028,1023,ChocoDelight,66.232,224.5482
"Thursday, August 10, 2023",1009386,1157,LemonZest,68.22,224.5482
"Thursday, December 07, 2023",1018424,783,FizzBerry,68.22,224.5482
"Wednesday, December 27, 2023",1007701,2048,FizzBerry,93.112,224.5482
"Tuesday, March 07, 2023",1017063,1999,PeachPunch,101.94,224.5482
"Wednesday, August 23, 2023",1019716,1717,FizzBerry,105.312,224.5482
"Friday, April 28, 2023",1008778,1192,GingerFizz,107.92,224.5482
"Wednesday, February 08, 2023",1012580,2349,MintCooler,116.552,224.5482
"Saturday, September 02, 2023",1013935,1618,MangoBliss,132.288,224.5482
"Thursday, November 30, 2023",1010677,495,MintCooler,148.024,224.5482
"Sunday, August 27, 2023",1019034,1696,PeachPunch,167.132,224.5482
"Thursday, May 11, 2023",1009532,2170,FizzBerry,171.628,224.5482
"Sunday, February 26, 2023",1015530,622,CitrusSplash,204.224,224.5482
"Tuesday, December 05, 2023",1015547,2413,MintCooler,204.224,224.5482
"Sunday, January 01, 2023",1010438,1529,ChocoDelight,251.432,224.5482
"Monday, October 16, 2023",1004618,940,MintCooler,228.3456,224.5568
"Friday, May 12, 2023",1003803,1462,MangoBliss,246.6912,224.5568
"Monday, July 31, 2023",1002644,2644,PeachPunch,213.4432,224.5672
"Thursday, June 15, 2023",1005109,382,BerryBlast,267.2128,224.6712
"Tuesday, July 18, 2023",1003323,827,TropicalTwist,155.8368,224.7128
"Tuesday, January 31, 2023",1002207,2207,MintCooler,79.3568,224.7856
"Friday, May 19, 2023",1003040,1797,BerryBlast,272.6272,224.8116
"Sunday, January 15, 2023",1001890,1890,GingerFizz,188.0544,224.81472
"Sunday, April 30, 2023",1004214,479,MangoBliss,50.464,224.8428
"Monday, July 03, 2023",1001539,1539,CitrusSplash,80.783232,224.85632
"Wednesday, April 12, 2023",1001863,1863,FizzBerry,208.8512,224.96032
"Thursday, August 03, 2023",1007642,2781,PeachPunch,21.38,224.9964
"Sunday, May 07, 2023",1009498,1855,GingerFizz,58.644,224.9964
"Thursday, March 16, 2023",1017383,2349,MangoBliss,65.388,224.9964
"Sunday, September 10, 2023",1005840,114,MintCooler,66.596,224.9964
"Tuesday, February 07, 2023",1019020,2435,PeachPunch,77.752,224.9964
"Sunday, August 27, 2023",1011528,2708,GingerFizz,86.744,224.9964
"Thursday, September 14, 2023",1018228,2150,TropicalTwist,93.488,224.9964
"Friday, December 08, 2023",1013872,2562,LemonZest,101.356,224.9964
"Thursday, July 06, 2023",1019525,1337,TropicalTwist,120.464,224.9964
"Wednesday, July 26, 2023",1008952,738,MangoBliss,131.272,224.9964
"Monday, July 31, 2023",1016165,839,GingerFizz,135.076,224.9964
"Thursday, October 26, 2023",1017172,2421,GingerFizz,144.068,224.9964
"Thursday, April 27, 2023",1014606,2764,MangoBliss,154.184,224.9964
"Monday, June 12, 2023",1011141,1078,GingerFizz,166.548,224.9964
"Friday, November 10, 2023",1017047,681,CitrusSplash,176.664,224.9964
"Friday, May 05, 2023",1019253,1804,TropicalTwist,186.78,224.9964
"Tuesday, December 19, 2023",1015660,1400,CitrusSplash,192.4,224.9964
"Tuesday, September 05, 2023",1015687,1948,GingerFizz,227.244,224.9964
"Saturday, September 23, 2023",1017395,1382,MintCooler,227.244,224.9964
"Tuesday, June 06, 2023",1012260,1808,ChocoDelight,228.368,224.9964
"Monday, July 03, 2023",1011660,2720,MangoBliss,232.864,224.9964
"Thursday, August 03, 2023",1009423,100,MangoBliss,233.988,224.9964
"Friday, March 17, 2023",1017345,2307,FizzBerry,237.36,224.9964
"Monday, May 29, 2023",1009929,65,MangoBliss,250.848,224.9964
"Wednesday, June 28, 2023",1011985,2327,PeachPunch,259.84,224.9964
"Thursday, May 18, 2023",1014708,2111,FizzBerry,267.708,224.9964
